2.14276e+09	1.16088e+08	100000
1.86947e+09	1.55325e+08	100000
8.93699e+06	1.98228e+09	100000
1.27537e+09	3.87346e+08	100000
3.50322e+08	8.41148e+08	100000
1.96071e+09	1.76028e+09	100000
7.71151e+08	1.18645e+09	100000
1.24432e+09	9.71899e+08	100000
1.47615e+09	2.13975e+08	100000
1.1399e+09	1.62628e+09	100000
6.53469e+08	2.13079e+09	100000
1.23904e+09	1.88466e+09	100000
1.60591e+09	1.35057e+09	100000
7.60658e+07	1.60589e+09	100000
1.78937e+09	1.98723e+09	100000
1.87534e+09	1.78464e+09	100000
2.10332e+09	1.59732e+09	100000
1.93996e+09	2.11226e+09	100000
1.43211e+09	1.06785e+09	100000
3.52119e+08	1.78244e+09	100000
1.909e+09	1.65345e+08	100000
1.39524e+09	5.32671e+08	100000
1.3518e+09	4.92068e+08	100000
1.50457e+09	6.80467e+08	100000
7.06043e+08	4.96988e+08	100000
1.59259e+08	1.35951e+09	100000
4.80298e+08	1.3983e+09	100000
1.09669e+09	2.08621e+09	100000
6.01386e+08	1.17276e+09	100000
1.54462e+09	2.43268e+08	100000
1.0125e+09	1.27247e+09	100000
2.02791e+09	9.68338e+08	100000
7.22309e+08	1.82039e+09	100000
9.3311e+08	6.93951e+06	100000
7.40759e+08	1.28523e+09	100000
1.78938e+09	5.02279e+08	100000
1.45057e+09	1.03713e+09	100000
1.03495e+09	6.54887e+08	100000
1.5292e+09	3.92036e+08	100000
1.33535e+09	8.77554e+07	100000
8.89023e+08	1.49461e+09	100000
1.44727e+09	1.36932e+09	100000
7.45426e+08	3.96474e+08	100000
1.30804e+09	1.34681e+09	100000
1.56923e+09	7.05179e+08	100000
1.59008e+09	4.34249e+08	100000
1.97765e+09	1.4705e+09	100000
1.40259e+09	5.52473e+08	100000
1.14341e+09	1.88213e+08	100000
5.59413e+08	1.88417e+09	100000
1.47344e+09	2.01306e+08	100000
2.38963e+08	7.76532e+08	100000
1.23843e+09	1.27391e+09	100000
1.43142e+09	6.20146e+08	100000
1.66595e+09	6.1929e+08	100000
7.07901e+08	4.07487e+08	100000
2.1139e+09	7.68493e+06	100000
1.77681e+09	7.11846e+08	100000
4.04159e+08	9.3737e+08	100000
2.05866e+09	1.97339e+09	100000
1.64255e+09	1.50125e+09	100000
2.60153e+08	1.47271e+09	100000
8.24273e+08	1.66274e+09	100000
2.02519e+09	1.96768e+09	100000
1.85095e+09	4.37116e+08	100000
1.70437e+09	1.17691e+09	100000
6.38422e+08	1.94333e+09	100000
1.95344e+09	1.87686e+09	100000
1.06976e+09	1.23738e+09	100000
3.49517e+08	5.8822e+08	100000
1.85667e+09	1.05742e+09	100000
9.95707e+08	1.82309e+09	100000
1.0651e+09	6.25032e+08	100000
3.87452e+08	1.46926e+09	100000
1.5624e+09	2.98625e+08	100000
1.29517e+09	1.05747e+09	100000
1.79988e+09	1.55532e+09	100000
3.82698e+08	4.76667e+08	100000
1.07058e+09	2.60401e+08	100000
2.96865e+08	7.74045e+08	100000
6.97518e+08	2.00123e+09	100000
1.95096e+09	1.33594e+09	100000
1.79707e+09	1.75692e+09	100000
1.06531e+09	7.19346e+08	100000
8.46811e+08	1.41483e+09	100000
1.30757e+09	5.55997e+08	100000
3.24764e+08	1.55789e+08	100000
2.31602e+08	1.38987e+09	100000
7.80821e+08	6.19054e+08	100000
7.11646e+08	1.9574e+08	100000
9.17679e+08	2.00681e+09	100000
1.25321e+09	5.70074e+08	100000
1.41465e+09	1.63591e+09	100000
1.04674e+09	3.37739e+08	100000
1.89631e+09	1.34361e+09	100000
1.11178e+09	4.46341e+08	100000
1.19735e+09	9.15256e+08	100000
1.78228e+09	8.46943e+08	100000
5.24688e+08	7.00109e+08	100000
1.56629e+09	1.3715e+09	100000
2.11494e+09	7.26371e+08	100000
1.9275e+09	2.92218e+08	100000
8.8216e+08	1.16148e+07	100000
1.68209e+09	1.66298e+09	100000
6.30669e+08	2.46247e+08	100000
1.85872e+09	1.54835e+09	100000
1.05576e+08	9.64446e+08	100000
2.11842e+09	1.52022e+09	100000
4.52868e+08	1.01768e+09	100000
1.85796e+09	2.01691e+08	100000
2.13802e+08	8.22263e+08	100000
6.48031e+08	1.41115e+09	100000
1.73752e+09	2.82828e+08	100000
1.10613e+08	1.14724e+08	100000
9.82937e+08	1.6769e+09	100000
1.48622e+09	9.50391e+08	100000
2.5579e+08	1.26624e+09	100000
1.24261e+09	1.13795e+09	100000
1.27785e+09	7.7721e+08	100000
6.53448e+08	1.90852e+09	100000
1.02346e+09	3.64686e+08	100000
1.30938e+09	1.12903e+09	100000
1.32913e+09	1.28032e+09	100000
5.01773e+08	1.782e+09	100000
1.50518e+08	2.12252e+08	100000
1.98369e+09	3.6432e+08	100000
1.03451e+09	4.84238e+08	100000
1.77547e+09	6.2455e+08	100000
7.67066e+08	1.88609e+09	100000
7.39273e+08	1.75e+09	100000
1.41551e+09	7.80125e+07	100000
5.5291e+08	1.67129e+09	100000
1.34425e+09	1.79552e+09	100000
6.61761e+08	4.74614e+08	100000
4.25246e+08	1.31521e+09	100000
2.35649e+08	1.4487e+09	100000
1.6799e+09	1.54503e+09	100000
4.30253e+08	8.61544e+08	100000
6.7787e+08	9.32026e+08	100000
4.9606e+08	8.28388e+08	100000
1.14428e+09	3.32267e+08	100000
1.19271e+09	3.13089e+07	100000
8.16505e+08	8.20698e+08	100000
6.55859e+08	1.58357e+09	100000
5.59301e+08	1.39513e+09	100000
1.18609e+09	1.97481e+09	100000
1.47314e+09	1.739e+09	100000
1.49862e+09	6.69909e+08	100000
1.38704e+09	1.28952e+07	100000
1.14452e+09	1.81228e+09	100000
1.3281e+09	1.38017e+09	100000
1.1135e+09	8.60516e+08	100000
7.77721e+08	1.54376e+09	100000
1.72206e+09	1.45559e+09	100000
3.28298e+08	7.06364e+07	100000
1.36495e+08	1.47258e+09	100000
4.02903e+08	1.3292e+09	100000
1.50389e+09	1.21941e+09	100000
2.41695e+06	1.22603e+07	100000
6.55495e+08	5.61718e+08	100000
1.40739e+09	1.84159e+09	100000
3.89041e+08	7.33053e+08	100000
1.4331e+09	1.88766e+09	100000
1.40296e+09	6.72655e+08	100000
1.90055e+09	4.00001e+08	100000
3.37454e+08	1.08117e+09	100000
1.78017e+09	1.45096e+09	100000
1.94169e+09	4.10409e+08	100000
8.47228e+08	1.51627e+09	100000
1.866e+09	1.17553e+09	100000
1.5869e+09	2.0025e+09	100000
5.00619e+08	1.98981e+09	100000
1.18421e+09	2.0045e+09	100000
1.06173e+09	1.18663e+09	100000
2.01676e+09	1.71723e+09	100000
1.74835e+09	1.27667e+09	100000
1.41133e+09	2.13739e+09	100000
2.00973e+09	6.96947e+08	100000
1.87757e+09	1.2652e+09	100000
1.3696e+09	1.63063e+09	100000
1.6652e+09	1.70706e+09	100000
5.64326e+08	1.29789e+09	100000
1.01053e+09	3.58532e+08	100000
1.7083e+09	1.85776e+09	100000
1.8748e+09	1.42682e+09	100000
8.858e+08	1.31422e+09	100000
1.28183e+09	1.38642e+09	100000
1.15654e+09	3.18562e+08	100000
1.24344e+09	7.07884e+07	100000
1.50519e+09	1.11272e+09	100000
1.78801e+09	1.10606e+09	100000
2.4191e+08	1.05186e+09	100000
1.09597e+09	1.04152e+08	100000
1.74881e+09	8.26048e+08	100000
1.36936e+09	9.70925e+08	100000
3.09199e+08	8.87078e+08	100000
5.30498e+08	8.73525e+08	100000
3.74878e+07	1.54103e+09	100000
1.23206e+09	1.74579e+09	100000
1.2513e+09	9.59372e+08	100000
1.02513e+09	2.1371e+09	100000
1.26107e+08	1.59473e+08	100000
1.37604e+09	1.28265e+09	100000
4.78035e+08	4.71991e+08	100000
1.35344e+09	1.98323e+09	100000
1.58471e+09	9.93968e+08	100000
9.41804e+08	1.82662e+09	100000
2.04583e+09	2.03777e+09	100000
1.93077e+09	1.64715e+09	100000
7.16334e+08	1.15265e+09	100000
4.70591e+08	1.02553e+09	100000
2.03972e+09	1.00109e+09	100000
1.89906e+09	2.07721e+09	100000
3.94633e+08	9.83631e+08	100000
1.67552e+09	1.64593e+09	100000
1.943e+09	5.5316e+08	100000
1.63555e+09	2.06911e+09	100000
7.12633e+08	8.64102e+08	100000
1.20428e+09	1.19067e+09	100000
1.33609e+09	4.10229e+08	100000
1.02641e+09	7.7332e+08	100000
1.4042e+09	1.96822e+09	100000
4.52457e+08	1.30254e+09	100000
1.8585e+09	2.35746e+08	100000
8.02205e+08	4.27355e+08	100000
1.38839e+09	1.2728e+09	100000
1.45289e+09	1.28063e+09	100000
1.26402e+08	1.20446e+09	100000
1.21036e+09	5.21035e+08	100000
4.06105e+07	7.38394e+08	100000
1.94851e+07	1.98361e+09	100000
1.29155e+09	1.65504e+09	100000
1.90524e+09	2.00419e+09	100000
3.71654e+08	9.62033e+08	100000
1.04737e+09	1.70775e+09	100000
1.37226e+09	2.07379e+09	100000
3.33582e+08	6.28975e+08	100000
1.89452e+09	7.86039e+08	100000
1.93151e+09	1.60554e+09	100000
1.02178e+09	5.86235e+08	100000
2.03289e+09	2.62693e+08	100000
1.85903e+09	1.3383e+09	100000
1.54332e+09	1.98543e+09	100000
3.95279e+08	6.062e+08	100000
3.58985e+08	4.3589e+08	100000
1.34459e+09	3.7847e+08	100000
2.7202e+08	4.88664e+08	100000
2.03351e+09	2.97776e+07	100000
3.45368e+08	2.57675e+08	100000
9.91811e+08	1.39274e+09	100000
1.96542e+09	2.16589e+08	100000
1.31904e+09	1.5152e+08	100000
8.45563e+08	1.06608e+09	100000
9.37559e+08	6.29594e+08	100000
5.24134e+08	1.95934e+09	100000
1.21583e+09	4.09545e+08	100000
7.45528e+07	9.27377e+08	100000
1.74784e+09	1.61788e+09	100000
7.65327e+08	2.14312e+09	100000
7.65931e+07	1.12431e+09	100000
4.3153e+08	1.42119e+09	100000
1.50278e+09	7.0355e+08	100000
1.90985e+09	1.3888e+09	100000
7.33328e+08	1.07735e+08	100000
1.64648e+09	1.72514e+09	100000
1.50047e+09	1.46442e+09	100000
1.94173e+09	6.72033e+08	100000
1.61594e+09	6.39807e+08	100000
1.73811e+09	4.06011e+08	100000
1.2694e+09	1.1476e+08	100000
2.17871e+08	3.37746e+08	100000
5.24305e+08	2.92424e+08	100000
1.26512e+09	1.24666e+08	100000
1.9103e+09	2.03045e+09	100000
1.20307e+08	1.98689e+09	100000
1.00728e+09	5.51837e+08	100000
1.2606e+09	3.62575e+08	100000
1.25539e+09	1.02296e+09	100000
1.75138e+09	1.98871e+09	100000
1.1307e+09	1.25037e+09	100000
1.56637e+09	4.8369e+08	100000
5.67305e+08	1.36061e+09	100000
1.15572e+09	3.57569e+07	100000
2.00042e+09	7.46349e+08	100000
4.41768e+08	1.12234e+09	100000
8.61109e+08	6.59639e+08	100000
1.46008e+09	1.38541e+09	100000
9.52063e+08	5.77721e+08	100000
1.51008e+09	7.1488e+08	100000
4.60687e+08	1.63039e+09	100000
5.54291e+08	1.46796e+09	100000
3.47409e+07	1.81489e+09	100000
1.83054e+09	1.29013e+09	100000
6.90368e+08	1.43443e+09	100000
1.13136e+09	1.82107e+09	100000
5.37323e+08	5.50245e+08	100000
1.57272e+08	1.10463e+09	100000
1.91086e+09	1.31299e+09	100000
1.14038e+09	1.76379e+09	100000
2.05934e+09	1.58215e+09	100000
7.38647e+08	7.7297e+08	100000
9.43074e+07	5.12458e+07	100000
1.09011e+07	1.04637e+09	100000
6.28967e+08	1.52098e+09	100000
1.76125e+09	1.08965e+09	100000
1.00389e+09	1.68058e+08	100000
4.10134e+08	1.03863e+09	100000
1.98295e+09	9.31894e+07	100000
1.81271e+08	5.25829e+08	100000
1.52762e+09	1.31263e+09	100000
1.99412e+08	2.06495e+09	100000
1.86288e+09	3.56684e+08	100000
1.02209e+09	1.62625e+09	100000
1.66968e+09	1.49897e+07	100000
1.24256e+09	1.58154e+09	100000
1.59714e+09	1.98121e+09	100000
2.07026e+08	1.69145e+09	100000
2.03245e+09	2.17927e+08	100000
5.90336e+08	5.13937e+08	100000
1.73891e+09	2.04103e+08	100000
1.60359e+09	5.95312e+08	100000
3.7216e+08	2.01373e+09	100000
1.63394e+09	2.07622e+08	100000
2.10691e+09	1.81521e+09	100000
7.33451e+08	1.48705e+09	100000
9.80357e+08	9.32863e+08	100000
1.40452e+09	6.95749e+08	100000
1.28955e+09	2.79121e+08	100000
1.74515e+08	8.11743e+08	100000
2.94111e+08	1.41708e+09	100000
2.45799e+08	1.89125e+09	100000
1.2508e+09	4.52825e+08	100000
1.43522e+09	1.13577e+09	100000
6.70753e+08	2.02555e+09	100000
1.64971e+09	2.62178e+08	100000
8.21731e+07	1.10582e+09	100000
8.5749e+08	4.54333e+08	100000
9.72058e+08	3.43945e+08	100000
6.61955e+08	9.31489e+08	100000
1.16713e+07	1.39541e+09	100000
2.71059e+08	9.92028e+08	100000
1.80785e+08	1.67558e+09	100000
1.68778e+09	1.47033e+09	100000
1.9547e+09	1.86229e+09	100000
1.34591e+08	1.01324e+08	100000
1.13188e+09	3.8039e+08	100000
1.99258e+09	2.35202e+08	100000
8.33215e+08	1.28031e+09	100000
1.37097e+09	1.50397e+09	100000
1.15838e+09	8.73199e+08	100000
1.76615e+09	1.24055e+09	100000
1.97902e+09	4.76152e+08	100000
1.69489e+09	8.0359e+08	100000
8.20097e+08	2.09359e+08	100000
1.73508e+09	8.31769e+08	100000
1.60477e+09	2.00614e+09	100000
1.8238e+09	1.78555e+09	100000
1.53423e+09	1.36409e+09	100000
1.1084e+09	1.34144e+09	100000
1.0789e+09	1.24299e+09	100000
1.44277e+09	6.32997e+07	100000
1.62338e+09	1.28786e+09	100000
2.98502e+08	3.09112e+08	100000
4.20687e+08	1.66948e+09	100000
1.81308e+09	1.57907e+09	100000
3.95191e+08	1.43174e+09	100000
6.7214e+08	2.26723e+08	100000
1.9079e+09	2.19544e+08	100000
1.03031e+09	5.80509e+08	100000
4.28904e+08	6.17909e+08	100000
1.41228e+09	2.03367e+09	100000
4.76564e+08	1.08859e+09	100000
1.67174e+09	2.01079e+09	100000
3.05197e+08	6.32651e+08	100000
1.20475e+09	1.3841e+09	100000
1.87564e+09	5.00038e+08	100000
1.4474e+09	1.35154e+09	100000
1.7879e+09	1.7459e+09	100000
1.66065e+09	6.11014e+07	100000
1.26789e+09	1.32625e+09	100000
1.64017e+09	1.66308e+09	100000
6.10507e+08	1.64827e+08	100000
1.8898e+09	3.70918e+08	100000
3.84371e+08	7.72634e+08	100000
9.51427e+08	8.13275e+08	100000
1.39054e+09	2.16221e+08	100000
6.9946e+08	1.86711e+09	100000
1.30481e+09	2.23712e+08	100000
1.73042e+09	1.61001e+09	100000
8.56364e+08	7.87689e+08	100000
8.46621e+08	5.84522e+08	100000
1.28773e+09	1.46533e+08	100000
1.93606e+09	9.28141e+08	100000
1.89243e+09	1.44923e+09	100000
9.89242e+08	1.01284e+09	100000
6.27992e+08	4.81929e+08	100000
5.28434e+08	1.2385e+09	100000
6.46755e+08	2.70755e+08	100000
1.60942e+09	1.03113e+09	100000
1.04339e+09	4.1336e+08	100000
1.8444e+09	2.86449e+08	100000
6.29581e+08	3.96377e+08	100000
6.07264e+06	1.93439e+09	100000
6.20089e+08	1.73649e+09	100000
1.39692e+09	1.47645e+09	100000
3.76697e+08	9.60558e+07	100000
2.06098e+09	1.66442e+09	100000
2.42589e+08	1.84955e+09	100000
4.4508e+08	2.13502e+09	100000
1.1513e+09	1.43432e+09	100000
1.00037e+09	1.77929e+09	100000
1.91625e+09	1.52881e+09	100000
8.70305e+08	4.15522e+08	100000
1.79956e+09	3.32238e+08	100000
1.44665e+09	6.95466e+08	100000
7.45598e+08	1.14357e+09	100000
